"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US47119","Maury County, Tennessee","42343","1736","5.4","2.1","2.4","1.5","5.4","2.0","8.6","2.9","11.2","2.8","22.2","4.0","12.9","2.9","17.4","3.8","9.5","2.4","5.1","1.8","68157","6509","84572","5530","45.9","(X)","(X)","(X)","(X)","(X)","28686","2453","2.1","1.8","2.2","1.9","4.5","2.6","3.9","2.1","12.9","4.6","19.4","4.6","14.7","4.4","20.6","4.1","13.7","3.3","6.1","2.8","83108","10040","97653","7333","(X)","(X)","48.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91592","12775","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13657","2078","12.5","5.0","3.0","3.2","10.3","4.8","18.5","7.2","10.1","4.1","24.8","7.6","10.5","5.5","6.6","4.6","2.1","2.1","1.6","1.9","41551","15130","52337","7530","(X)","(X)","(X)","(X)","39.2","(X)",
"0500000US47125","Montgomery County, Tennessee","89176","1395","5.5","1.6","2.3","0.9","5.9","1.6","5.7","1.7","15.8","2.9","20.6","2.9","15.4","2.5","18.0","2.8","6.6","2.0","4.1","1.2","67264","3319","81741","4477","38.5","(X)","(X)","(X)","(X)","(X)","62281","2897","4.0","1.9","1.7","1.0","3.1","1.4","5.3","2.1","11.1","2.7","20.8","3.7","17.9","3.3","21.7","3.4","8.8","2.7","5.7","1.8","80797","4633","94350","5682","(X)","(X)","41.2","(X)","(X)","(X)","45832","2845","3.0","1.6","0.8","0.8","1.5","1.0","3.1","1.5","6.6","2.1","21.1","4.2","19.1","4.1","26.2","4.3","11.2","3.8","7.5","2.4","91634","7550","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26895","3055","9.5","3.7","3.9","2.2","13.0","4.2","8.8","3.0","26.4","6.1","19.4","4.9","10.4","4.1","7.9","3.3","0.5","0.6","0.2","0.3","44352","3281","49267","4320","(X)","(X)","(X)","(X)","30.8","(X)",
"0500000US47141","Putnam County, Tennessee","34678","948","10.9","3.5","7.2","2.5","8.9","2.6","7.9","2.7","10.3","2.9","17.9","4.2","12.8","3.7","14.8","3.1","4.8","1.9","4.5","1.8","54373","4493","70930","6461","41.9","(X)","(X)","(X)","(X)","(X)","22126","1466","8.3","4.3","1.9","1.3","6.1","2.6","4.7","3.0","12.5","4.8","21.4","5.5","15.8","5.2","17.3","4.5","5.7","2.3","6.3","2.7","68791","9121","83581","8474","(X)","(X)","43.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85652","7731","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12552","1419","15.6","6.3","16.9","6.7","14.4","5.9","14.0","6.5","9.1","3.8","11.4","5.5","8.5","4.9","5.6","3.2","3.1","2.9","1.2","1.5","28557","6389","45108","9346","(X)","(X)","(X)","(X)","36.3","(X)",
"0500000US47147","Robertson County, Tennessee","28955","557","3.4","2.0","1.0","0.7","3.6","1.6","5.7","2.3","13.2","3.7","20.5","4.9","16.7","4.2","24.7","5.0","6.4","2.6","5.0","1.7","79171","7719","89642","6384","44.8","(X)","(X)","(X)","(X)","(X)","20201","1483","3.0","2.4","0.3","0.4","4.6","2.2","3.0","1.9","8.2","3.1","21.3","5.7","18.5","5.2","29.1","6.3","6.1","2.2","5.9","2.4","90298","7210","97028","7985","(X)","(X)","48.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96361","12459","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8754","1452","5.4","3.8","2.7","2.3","4.0","3.7","11.9","5.7","21.4","8.5","19.6","8.0","19.7","7.7","12.1","6.8","0.6","1.0","2.7","2.8","53560","11201","64983","8523","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US47149","Rutherford County, Tennessee","132945","1979","3.5","1.0","1.9","0.6","3.6","0.9","6.6","1.4","13.5","2.0","19.4","2.4","16.4","2.3","18.6","2.2","10.8","1.7","5.8","1.2","76857","3189","92198","3228","37.4","(X)","(X)","(X)","(X)","(X)","93435","3462","2.5","1.1","1.2","0.6","2.8","1.3","5.8","1.9","11.2","2.3","17.9","2.6","16.8","2.8","22.2","2.9","13.1","2.1","6.6","1.5","85392","5118","101157","4309","(X)","(X)","39.9","(X)","(X)","(X)","65850","3291","0.7","0.7","0.7","0.5","1.1","0.7","3.4","1.6","8.7","2.5","16.6","2.9","18.1","3.3","25.8","3.3","16.8","2.7","8.3","2.0","101835","5834","115086","4632","(X)","(X)","(X)","(X)","(X)","(X)","39510","3473","7.7","2.8","3.6","1.6","6.9","2.0","8.8","1.9","20.4","4.1","22.3","4.3","15.1","3.6","9.7","3.4","2.8","1.4","2.7","1.5","53315","5018","63365","4932","(X)","(X)","(X)","(X)","29.9","(X)",
"0500000US47155","Sevier County, Tennessee","42814","2005","5.1","1.9","4.1","1.7","9.4","2.6","8.5","2.7","13.7","3.2","21.5","3.3","12.4","2.7","15.7","3.5","5.5","1.9","4.2","1.7","59315","5447","77051","6492","34.8","(X)","(X)","(X)","(X)","(X)","29442","2211","3.0","1.7","1.7","1.0","5.7","2.3","5.2","2.5","14.5","4.3","22.6","4.1","15.2","3.4","19.3","4.5","7.7","2.8","5.1","2.3","72231","4235","88148","7208","(X)","(X)","35.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79488","4210","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13372","2004","10.6","5.3","9.4","4.7","18.4","6.0","14.9","6.1","15.3","5.9","16.5","5.9","5.4","3.7","7.4","5.9","0.0","1.6","2.2","1.7","30159","7480","49551","13220","(X)","(X)","(X)","(X)","31.3","(X)",
"0500000US47157","Shelby County, Tennessee","362643","3644","6.8","0.8","3.7","0.5","8.5","0.9","9.4","1.1","12.8","1.1","17.3","1.3","11.5","1.0","14.8","1.2","7.1","0.8","8.1","0.8","61516","1977","90039","3043","43.7","(X)","(X)","(X)","(X)","(X)","221856","5672","5.8","0.8","1.6","0.6","5.6","1.0","7.8","1.2","11.6","1.4","16.4","1.8","12.5","1.4","17.9","1.6","9.6","1.2","11.0","1.1","76555","3279","107158","4197","(X)","(X)","45.7","(X)","(X)","(X)","127010","4851","1.6","0.6","0.7","0.4","2.0","0.8","3.2","0.8","8.2","1.4","14.0","1.8","13.0","1.9","24.6","2.4","14.9","1.9","17.8","1.9","114197","5768","143924","6586","(X)","(X)","(X)","(X)","(X)","(X)","140787","5290","10.0","1.7","7.2","1.1","13.3","1.9","12.0","2.0","15.4","2.0","19.0","2.0","9.3","1.4","8.2","1.6","2.4","0.8","3.2","0.9","41816","1952","58864","4036","(X)","(X)","(X)","(X)","37.9","(X)",
"0500000US47163","Sullivan County, Tennessee","69704","1777","4.6","1.2","6.5","1.8","11.0","2.3","10.2","2.2","15.1","2.4","16.9","2.2","11.6","1.9","12.6","2.4","6.0","1.4","5.5","1.9","53585","3521","74476","4870","34.9","(X)","(X)","(X)","(X)","(X)","45002","2290","5.0","2.0","3.4","1.5","6.9","2.3","7.9","2.3","14.8","3.2","17.5","2.6","12.6","2.6","16.4","3.3","7.9","1.6","7.6","2.8","65841","7303","87122","6595","(X)","(X)","36.4","(X)","(X)","(X)","32627","2042","2.0","1.4","1.1","0.8","5.2","2.6","5.3","1.9","15.8","3.6","17.0","2.9","13.9","3.0","19.6","3.9","10.7","2.3","9.4","3.6","81426","5542","101371","8148","(X)","(X)","(X)","(X)","(X)","(X)","24702","2277","8.0","2.6","12.4","3.8","17.2","4.0","14.0","4.4","15.7","4.0","16.7","4.1","9.0","3.3","3.4","1.7","2.2","1.6","1.6","1.1","32984","5502","47294","4898","(X)","(X)","(X)","(X)","29.7","(X)",
"0500000US47165","Sumner County, Tennessee","79326","1574","3.8","1.2","2.3","1.3","5.6","1.6","6.1","1.8","9.1","2.0","13.9","2.1","16.0","2.3","21.3","2.5","11.3","2.1","10.6","2.2","88764","7014","107927","6111","38.4","(X)","(X)","(X)","(X)","(X)","55283","2589","2.2","1.1","0.9","1.0","2.1","1.0","3.1","1.3","8.1","2.2","13.0","2.4","17.8","2.5","26.0","3.5","13.9","2.7","13.0","2.6","104066","5192","124357","6694","(X)","(X)","39.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","115263","6230","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24043","2508","7.9","2.7","5.8","3.6","13.6","4.3","14.0","4.3","13.5","4.8","16.6","4.6","11.8","4.0","10.0","3.5","2.9","2.0","3.9","2.8","47770","4642","64917","9909","(X)","(X)","(X)","(X)","33.8","(X)",
"0500000US47179","Washington County, Tennessee","56081","1640","5.7","1.7","4.6","1.6","9.2","2.6","6.3","1.7","13.2","2.0","18.4","2.8","12.1","2.0","15.0","2.9","7.2","2.3","8.2","2.1","64899","3507","92486","9688","38.5","(X)","(X)","(X)","(X)","(X)","33710","2305","5.0","2.3","0.9","0.9","3.8","1.7","4.4","2.0","12.2","3.0","16.8","3.3","15.2","3.1","19.6","4.3","9.8","3.3","12.2","3.1","84497","8700","117881","15998","(X)","(X)","37.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96680","7875","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22371","2323","7.8","3.5","10.7","3.8","19.1","5.8","10.1","3.7","14.3","3.6","19.0","4.5","6.9","3.0","8.0","2.9","2.9","2.1","1.2","1.3","36426","4681","49950","5543","(X)","(X)","(X)","(X)","38.5","(X)",
"0500000US47187","Williamson County, Tennessee","93752","1281","1.5","0.7","1.3","0.8","3.4","1.3","3.1","0.7","5.3","1.3","11.2","2.0","12.2","2.0","19.7","2.4","14.7","2.1","27.5","2.4","129275","7717","175034","8178","33.1","(X)","(X)","(X)","(X)","(X)","76953","2133","1.2","0.9","0.5","0.5","2.4","1.4","1.6","0.8","3.8","1.1","8.6","2.1","12.0","2.0","21.3","2.9","16.7","2.5","32.1","2.8","144989","8257","192660","8843","(X)","(X)","34.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","154805","5467","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16799","2159","4.5","2.2","4.7","3.8","6.6","2.9","10.3","3.2","12.5","4.7","25.7","6.3","12.1","5.5","13.4","4.4","4.5","1.9","5.8","3.2","61581","8478","87224","15125","(X)","(X)","(X)","(X)","24.0","(X)",
"0500000US47189","Wilson County, Tennessee","60788","1065","3.4","1.5","1.2","1.0","3.9","1.5","6.8","1.8","8.9","2.1","18.5","3.3","13.9","2.8","22.2","3.1","11.2","2.4","10.1","2.2","87003","6567","104647","5990","33.5","(X)","(X)","(X)","(X)","(X)","45419","2044","3.1","1.7","0.2","0.3","3.0","1.6","4.8","2.2","8.0","2.6","16.6","3.3","13.8","3.1","22.7","3.3","14.7","3.3","13.2","3.0","100838","6157","118010","7890","(X)","(X)","32.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","112952","8262","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15369","2010","6.4","3.2","4.7","3.8","7.2","3.6","14.8","4.8","10.8","4.8","23.1","8.3","14.2","6.5","17.1","6.7","1.0","1.2","0.7","0.8","52568","2727","60107","5455","(X)","(X)","(X)","(X)","35.6","(X)",
